cid,isosmiles,mw,polararea,complexity,heavycnt,hbonddonor,hbondacc,rotbonds,mp
2795,CN(C)CCC(C1=CC=CC=C1)(C2=CC=CC=C2Cl)O,289.8,23.5,291.0,20,1,2,5,120.0
2797,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,214.64,46.5,207.0,14,1,3,3,118.5
2799,CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)CC2=C(C=C(C=C2)Cl)Cl,365.3,20.2,401.0,24,1,1,5,78.0
2801,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,314.9,6.5,346.0,22,0,2,4,189.5
2802,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,315.71,87.3,491.0,22,1,4,1,237.5
2803,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl,230.09,36.4,222.0,14,2,1,2,130.0
2812,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,344.8,17.8,396.0,25,0,1,4,148.0
2817,C1=CC2=C(C=CC(=C2N=C1)O)Cl,179.6,33.1,165.0,12,1,2,0,130.0
2826,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,303.35,55.8,432.0,22,0,5,5,98.0
2833,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,399.4,83.1,740.0,29,1,6,5,156.0
2879,CC1=CC=C(C=C1)O,108.14,20.2,62.8,8,1,1,0,35.19
2893,CC1CC(CC(C1)(C)C)OC(=O)C(C2=CC=CC=C2)O,276.4,46.5,331.0,20,1,3,4,56.0
2898,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,364.4,52.6,503.0,27,0,4,6,135.5
2903,C1CCCC(CCC1)N,127.23,26.0,63.0,9,1,1,0,-48.0
2906,C1CCC(C1)N,85.15,26.0,37.2,6,1,1,0,-82.7
2913,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,287.4,3.2,423.0,22,0,1,0,112.8
2942,CN(C)N=NC1=C(NC=N1)C(=O)N,182.18,99.7,215.0,13,2,5,3,205.0
2943,COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl,332.0,52.6,290.0,18,0,4,4,155.0
2950,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,240.21,74.6,346.0,18,2,4,0,193.0
2952,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],314.25,121.0,524.0,23,1,6,3,279.25
2966,C1CN(CC2=CC=CC=C21)C(=N)N,175.23,53.1,202.0,13,2,1,1,279.0
2969,CCCCCCCCCC(=O)O,172.26,37.3,110.0,12,1,2,8,31.77
2973,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,560.7,206.0,739.0,39,6,9,23,140.0
2982,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,505.2,59.3,643.0,28,0,4,7,90.0
2997,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,270.71,41.5,376.0,19,1,2,1,216.5
3007,CC(CC1=CC=CC=C1)N,135.21,26.0,84.7,10,1,1,2,25.0
3016,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,284.74,32.7,403.0,20,0,2,1,132.0
3024,C(Br)Br,173.83,0.0,2.8,3,0,0,0,-52.57
3025,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,343.5,54.5,387.0,25,1,4,10,64.0
3030,COC1=C(C=CC(=C1C(=O)O)Cl)Cl,221.03,46.5,198.0,13,1,3,2,114.95
3031,C1=CC(=C(C(=C1)Cl)C#N)Cl,172.01,23.8,150.0,10,0,1,0,144.5
3035,C1=CC(=CC=C1C(=C(Cl)Cl)C2=CC=C(C=C2)Cl)Cl,318.0,0.0,269.0,18,0,0,2,89.0
3036,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,354.5,0.0,250.0,19,0,0,2,108.67
3037,C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O,269.12,40.5,226.0,17,2,2,2,177.5
3052,CCN(CC)C(=O)N1CCN(CC1)C,199.29,26.8,184.0,14,0,2,2,48.0
3054,CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,268.3,40.5,286.0,20,2,2,4,170.5
3055,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,309.4,23.5,307.0,23,1,2,6,104.5
3070,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O,398.7,20.2,639.0,29,1,1,5,131.0
3078,CC1=C(OC2=C(C1=O)C=CC(=C2CN(C)C)OC)C3=CC=CC=C3,323.4,38.8,493.0,24,0,4,4,109.5
3081,CC1(C(=O)NC(=O)O1)C,129.11,55.4,173.0,9,1,3,0,76.5
3090,CC1=NC=C(N1C)[N+](=O)[O-],141.13,63.6,144.0,10,0,3,0,138.5
3091,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2,398.5,65.6,423.0,28,0,4,9,41.5
3094,CCCCCCCCNCCCCCCCC,241.46,12.0,109.0,17,1,1,14,35.5
3100,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,255.35,12.5,211.0,19,0,2,6,168.0
3108,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,504.6,145.0,561.0,36,4,12,12,163.0
3114,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,339.5,59.2,409.0,25,1,3,8,94.75
3120,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,233.09,32.299,211.0,14,1,1,1,158.0
3151,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,425.9,67.9,655.0,30,2,3,5,242.5
3169,C1CN(CCN1CC(CO)O)C2=CC=CC=C2,236.31,46.9,212.0,17,2,4,4,105.0
3213,CC1=C2C=CN=CC2=C(C3=C1NC4=CC=CC=C43)C,246.31,28.7,342.0,19,1,1,0,313.0
3218,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,294.4,74.6,432.0,21,2,4,10,142.5
3221,CCOC1=C(C=NN(C1=O)C)N2CCOCC2,239.27,54.4,359.0,17,0,5,3,90.0
3225,C1CC2C(C(C1O2)C(=O)O)C(=O)O,186.16,83.8,235.0,13,2,5,2,144.0
3242,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC,234.25,62.1,254.0,17,0,5,3,91.0
3249,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,396.6,20.2,678.0,29,1,1,5,116.5
3259,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)O)I)I)O)I,835.9,76.0,645.0,29,2,5,0,303.0
3278,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,303.13,63.6,370.0,19,1,4,6,122.5
3280,CCOC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OCC)OCC)OCC,395.5,49.8,462.0,29,0,5,10,100.0
3282,CCOC1=CC=CC=C1C(=O)N,165.19,52.3,159.0,12,1,2,3,133.0
3283,CCOCC,74.12,9.2,11.1,5,0,1,2,-116.15
3284,C#CC1(CCCCC1)OC(=O)N,167.2,52.3,220.0,12,1,2,3,96.0
3291,CCC1(CC(=O)NC1=O)C,141.17,46.2,188.0,10,1,2,1,64.75
3292,CCN1C(=O)C(NC1=O)C2=CC=CC=C2,204.22,49.4,272.0,15,1,2,2,94.0
3306,CCNCC(C1=CC(=CC=C1)O)O,181.23,52.5,141.0,13,3,3,4,147.5
3308,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,287.35,62.3,400.0,21,2,3,4,146.5
3309,CCN1C(C2=CC=CC=C2C1=O)NC3=CC=C(C=C3)OCCN4CCCCC4,379.5,44.8,500.0,28,1,4,7,106.5
3314,COC1=C(C=CC(=C1)CC=C)O,164.2,29.5,145.0,12,1,2,3,-9.1
3316,CCCCCCOC1=CC=CC=C1C(=O)N,221.29,52.3,206.0,16,1,2,7,71.0
3331,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,238.24,105.0,246.0,17,2,4,7,151.75
3332,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O,212.24,37.3,223.0,16,1,2,3,160.5
3333,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,384.2,64.59899999999999,614.0,25,1,5,6,145.0
3335,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O,254.28,54.4,310.0,19,1,3,5,186.0
3339,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,360.8,52.6,458.0,25,0,4,7,80.5
3348,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,501.7,81.0,678.0,37,3,5,10,142.5
3362,CCC(=O)C1=C(C=C(C=C1O)O)O,182.17,77.8,180.0,13,3,4,2,175.5
3406,CC1=CNN=C1,82.1,28.7,44.8,6,1,1,0,25.0
3407,CN(CC1=C(C=CC=C1Cl)NC(=O)C2=CC=CC=C2)CC(=O)N3CCOCC3,401.9,61.9,521.0,28,1,4,6,122.75
3435,C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],225.16,101.0,326.0,16,0,6,2,255.0
3442,CCCCC1=CN=C(C=C1)C(=O)O,179.22,50.2,170.0,13,1,3,4,97.0
3444,C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br,377.1,39.9,352.0,20,0,3,3,84.0
3463,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,250.33,46.5,273.0,18,1,3,6,62.0
3468,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C,372.5,9.5,542.0,28,0,2,4,215.0
3469,C1=CC(=C(C=C1O)C(=O)O)O,154.12,77.8,157.0,11,3,4,1,199.5
3474,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC(=CC3=NC=C2)Cl,372.8,91.7,467.0,26,3,6,7,169.5
3485,C(CC=O)CC=O,100.12,34.1,51.1,7,0,2,4,-14.0
3487,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,217.26,46.2,294.0,16,1,2,2,84.0
3494,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,318.4,46.5,424.0,23,1,3,5,192.5
3495,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,822.9,267.0,1730.0,58,8,16,7,220.0
3515,CC1=C2C=CC(=C2C=C(C=C1)C(C)C)C,198.3,0.0,206.0,15,0,0,1,31.5
3516,COC1=CC=CC=C1OCC(CO)O,198.22,58.9,151.0,14,2,4,5,78.5
3517,C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl,231.08,76.8,228.0,14,2,2,2,228.0
3519,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,246.09,81.5,256.0,15,2,1,2,226.0
3561,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI,361.4,9.2,247.0,14,0,1,2,113.5
3589,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,373.3,0.0,467.0,17,0,0,0,95.5
3608,CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2,236.27,66.5,428.0,17,1,3,1,146.5
3610,CCCCCCC1=C(C=C(C=C1)O)O,194.27,40.5,147.0,14,2,2,5,68.0
3637,C1=CC=C2C(=C1)C=NN=C2NN,160.18,63.8,150.0,12,2,4,1,172.5
3646,CN1CCC2=CC3=C(C(=C2C1)OC)OCO3,221.25,30.9,261.0,16,0,4,1,56.0
3651,CC(CC1=CC=C(C=C1)O)N,151.21,46.2,108.0,11,2,2,2,125.5
3652,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,335.9,48.4,331.0,23,2,4,9,90.0
3654,C1=CC(=CC=C1C=CC2=C(C=C(C=C2)C(=N)N)O)C(=N)N,280.32,120.0,413.0,21,5,3,4,235.0
3657,C(=O)(N)NO,76.055,75.4,42.9,5,3,2,0,141.0
3658,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,374.9,35.9,376.0,26,1,4,8,190.0
3661,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,289.4,49.8,353.0,21,1,4,5,118.5
3672,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,206.28,37.3,203.0,15,1,2,4,76.0
3676,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,234.34,32.299,228.0,17,1,2,5,68.33
3681,CCCCCCCCCCCCCCCCCCOCC(CO)O,344.6,49.7,221.0,24,2,3,20,70.5
3689,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3,325.4,43.7,353.0,24,2,3,5,114.0
3696,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,280.4,6.5,291.0,21,0,2,4,174.5
3698,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,187.2,68.0,301.0,14,2,3,1,295.0
3715,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,357.8,68.5,506.0,25,1,4,4,158.0
3718,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,281.3,57.6,414.0,21,1,3,3,213.5
3723,CC(=O)NCC1=C(C(=C(C(=C1I)NC(=O)C)I)C(=O)O)I,627.94,95.5,435.0,21,3,4,4,255.0
3727,C(C(=O)N)I,184.96,43.1,44.9,5,1,1,1,94.5
3728,C1=CC2=C(C(=C(C=C2I)I)O)N=C1,396.95,33.1,191.0,13,1,2,0,210.0
3730,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,821.1,200.0,653.0,34,8,9,12,177.0
3735,CCC(CC1=C(C(=C(C=C1I)I)N)I)C(=O)O,570.93,63.3,277.0,17,2,3,4,155.2
3739,C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I,1139.8,133.0,714.0,34,4,6,9,307.0
3744,C1=CC=C2C(=C1)C(=CN2)CCC(=O)O,189.21,53.1,217.0,14,2,2,3,134.5
3752,C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl,256.089,90.7,232.0,16,2,5,1,268.5
3759,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,231.25,67.2,254.0,17,2,4,4,105.5
3767,C1=CN=CC=C1C(=O)NN,137.14,68.0,120.0,10,2,3,1,171.4
3773,C1CNCCC1C(=O)O,129.16,49.3,108.0,9,2,3,1,336.0
3778,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C,230.31,23.6,340.0,17,0,2,2,103.0
3779,CC(C)NCC(C1=CC(=C(C=C1)O)O)O,211.26,72.7,187.0,15,4,4,4,170.5
3783,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,301.4,61.7,299.0,22,3,4,7,103.0
3793,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,705.6,101.0,1120.0,49,0,9,11,166.2
3806,C1=CC2=C(C(=O)C=CC2=O)C(=C1)O,174.15,54.4,280.0,13,1,3,0,155.0
3821,CNC1(CCCCC1=O)C2=CC=CC=C2Cl,237.72,29.1,269.0,16,1,2,2,92.5
3823,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,531.4,69.1,735.0,36,0,6,7,146.0
3825,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,254.28,54.4,331.0,19,1,3,4,94.0
3826,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,255.27,59.3,376.0,19,1,3,3,160.5
3830,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,215.21,79.6,239.0,16,2,5,3,266.5
3848,C1=CC=C(C=C1)CC(C(=O)O)O,166.17,57.5,150.0,12,2,3,3,98.0
3866,C1=CC=C(C=C1)C(C(=O)O)N,151.16,63.3,141.0,11,2,3,2,290.0
3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,328.4,95.6,385.0,24,4,4,8,188.0
3884,CC(=CCC1=C(C2=CC=CC=C2C(=O)C1=O)O)C,242.27,54.4,439.0,18,1,3,2,139.5
3893,CCCCCCCCCCCC(=O)O,200.32,37.3,132.0,14,1,2,10,43.5
3947,CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl,419.0,23.6,523.0,30,0,3,7,105.0
3957,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,382.9,42.4,569.0,27,0,3,2,135.0
3958,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,321.2,61.7,443.0,21,2,3,1,167.0
3961,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,422.9,92.5,520.0,30,2,5,8,184.0
3964,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,327.8,28.1,450.0,23,0,3,1,109.5
4011,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,277.4,12.0,339.0,21,1,1,4,93.0
4030,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,295.29,84.1,423.0,22,2,4,4,288.5
4033,CN(CCCl)CCCl,156.05,3.2,43.7,8,0,1,4,-60.0
4037,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,296.1,49.3,327.0,19,2,3,3,257.0
4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,241.28,49.3,292.0,18,2,3,3,230.5
4054,CC12CC3CC(C1)(CC(C3)(C2)N)C,179.3,26.0,240.0,13,1,1,0,258.0
4055,CC1=CC(=O)C2=CC=CC=C2C1=O,172.18,34.1,289.0,13,0,2,0,107.0
4056,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,444.6,34.1,855.0,33,0,2,11,54.0
4058,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,247.33,29.5,276.0,18,0,3,4,270.0
4062,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C,246.35,32.299,282.0,18,1,2,2,150.5
4064,CCCC(C)(COC(=O)N)COC(=O)N,218.25,105.0,212.0,15,2,4,8,105.0
4075,C1=CC(=C(C=C1N)C(=O)O)O,153.14,83.6,160.0,11,3,4,1,283.0
4076,COC1=CC(=CC(=C1OC)OC)CCN,211.26,53.7,163.0,15,1,4,5,35.5
4086,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,211.26,72.7,177.0,15,4,4,4,100.0
4093,CC(=C)C(=O)O,86.09,37.3,83.5,6,1,2,1,16.0
4099,CCC1(C(=O)NC(=O)N(C1=O)C)CC,198.22,66.5,294.0,14,1,3,2,150.5
4107,COC1=CC=CC=C1OCC(COC(=O)N)O,241.24,91.0,236.0,17,2,5,7,93.0
4114,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,216.19,48.7,325.0,16,0,4,1,148.0
4133,COC(=O)C1=CC=CC=C1O,152.15,46.5,144.0,11,1,3,2,-8.45
4168,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,299.79,67.6,300.0,20,2,4,7,147.25
4173,CC1=NC=C(N1CCO)[N+](=O)[O-],171.15,83.9,170.0,12,1,4,2,160.0
4174,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,226.27,42.8,275.0,17,0,3,3,50.5
4178,CC1=C(C(=CC=C1)C)OCC(C)N,179.26,35.2,139.0,13,1,2,3,204.0
4195,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,254.28,93.8,263.0,18,3,5,6,150.0
4199,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,298.4,50.3,316.0,22,1,5,5,122.0
4201,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,209.25,88.9,329.0,15,3,3,1,248.0
4204,CC(C#CC#CC#CC#CCCCCCCCC(=O)O)O,284.3,57.5,589.0,21,2,3,10,97.0
4211,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,320.0,0.0,248.0,18,0,0,3,77.0
4235,C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl,268.74,41.6,262.0,18,1,3,4,137.0
4260,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C,279.37,38.8,304.0,20,0,4,7,144.5
4266,C1=C(ONC1=O)CN,114.1,64.4,141.0,8,2,3,1,175.0
4284,CCN(CC)C(=O)C1=CC=CC(=C1)C,191.27,20.3,187.0,14,0,1,3,-45.0
4353,CC(=O)NBr,137.96,29.1,44.9,5,1,1,0,103.5
4362,CCN1C(=O)C=CC1=O,125.13,37.4,166.0,9,0,2,1,45.5
4374,CC(C(C1=CC=CC=C1)O)N(C)C,179.26,23.5,141.0,13,1,2,3,87.5
4382,CNCCC1=CC(=C(C=C1)O)O,167.2,52.5,130.0,12,3,3,3,188.5
4386,C1=CC=C(C=C1)NC2=CC=CC=C2C(=O)O,213.23,49.3,236.0,16,2,3,3,183.5
4421,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,232.23,70.5,378.0,17,1,5,2,229.5
4449,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,470.0,51.6,649.0,33,0,5,10,83.5
4463,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,266.3,58.1,397.0,20,1,4,1,196.06
4472,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,298.34,83.1,350.0,22,3,4,7,151.6
4476,C1=CC(=CN=C1)C(=O)OCC(COC(=O)C2=CN=CC=C2)(COC(=O)C3=CN=CC=C3)COC(=O)C4=CN=CC=C4,556.5,157.0,745.0,41,0,12,16,162.0
4477,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,327.12,95.2,404.0,21,2,4,2,230.0
4485,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,346.3,110.0,608.0,25,1,7,5,173.0
4487,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3,308.33,65.5,511.0,23,1,4,3,253.0
4496,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3,295.29,78.5,480.0,22,0,4,1,82.0
4497,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,418.4,120.0,736.0,30,1,8,9,125.0
4506,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,281.27,87.3,452.0,21,1,4,1,225.0
4509,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],238.16,121.0,390.0,17,1,6,2,263.0
4510,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],227.09,165.0,219.0,15,0,9,5,13.5
4511,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,211.13,135.0,272.0,15,1,5,1,184.0
4528,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3,238.33,29.3,272.0,18,1,2,1,180.0
4534,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,302.4,80.9,303.0,22,4,4,5,185.5
4567,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,299.4,52.5,296.0,22,3,3,7,111.25
4592,CN1C=NC2=C(N=C(N=C21)NCCO)NCC3=CC=CC=C3,298.34,87.9,338.0,22,3,6,6,126.0
4602,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)O)O,229.23,69.6,261.0,17,3,3,2,179.0
4605,CC1C(C(C(C(O1)OC2CC(C3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,584.7,207.0,1080.0,41,8,12,4,200.0
4612,CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO,279.33,90.1,332.0,20,3,5,4,148.0
4614,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,293.3,63.3,361.0,22,1,4,5,160.75
4615,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,426.6,38.8,575.0,32,1,3,7,153.6
4616,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,286.71,61.7,407.0,20,2,3,1,205.5
4621,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,467.6,64.09899999999999,585.0,34,1,4,12,104.0
4622,CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,249.27,76.2,288.0,18,2,4,5,230.0
4624,C1=C(C(=CC(=C1O)O)O)CCN,169.18,86.7,142.0,12,4,4,2,232.0
4632,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,228.24,46.5,258.0,17,1,3,3,65.5
4633,CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N,308.4,64.8,308.0,22,1,5,11,216.5
4636,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,260.37,44.6,345.0,19,2,2,3,182.0
4641,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,324.4,60.8,454.0,24,1,3,5,96.0
4649,C1=CC(=C(C=C1N)O)C(=O)O,153.14,83.6,160.0,11,3,4,1,150.5
4661,C1=CC(=CC=C1CC(=O)O)[N+](=O)[O-],181.15,83.1,203.0,13,1,4,2,154.0
4668,CCCCCCC=CCCCCCCCC(=O)O,254.41,37.3,209.0,18,1,2,13,0.2
4671,CCCCCCCCCCCCCCCC(=O)NCCO,299.5,49.3,219.0,21,2,2,16,98.5
4680,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,339.4,49.8,407.0,25,0,5,6,147.5
